Day;AdsetId;Adset;AdvertiserId;Advertiser;CategoryId;Category;CampaignId;Campaign;Device;Currency;Displays;Clicks;AdvertiserCost;RevenueGeneratedClientAttribution;SalesClientAttribution;SalesAllClientAttribution;AdvertiserValue;AdvertiserAllValue
2022-04-03;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;1;0;0;0;0;0;0;0
2021-11-23;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Unknown;USD;2;0;0;0;0;0;0;0
2021-09-24;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;71357;146;63.75;23.98;1;1;0;0
2022-03-15;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;32294;40;12;22.98;1;1;0;0
2021-09-20;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Tablet;USD;10;1;0.1;0;0;0;0;0
2021-10-26;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Other;USD;0;0;0;0;0;0;0;0
2022-02-27;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;694;3;0.658;0;0;0;0;0
2021-11-01;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Smartphone;USD;27034;188;62.5846;19.98;2;2;0;0
2021-05-27;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Unknown;USD;6;0;0;0;0;0;0;0
2021-04-29;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Tablet;USD;10;0;0;0;0;0;0;0
2021-04-14;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Smartphone;USD;8;1;0.45;0;0;0;0;0
2021-12-29;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Unknown;USD;3;0;0;0;0;0;0;0
2022-02-09;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Smartphone;USD;5925;17;6.945;44.95;1;1;0;0
2021-03-02;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;10;0;0;0;0;0;0;0
2022-04-20;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Unknown;USD;17;0;0.0387;0;0;0;0;0
2021-08-06;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Desktop;USD;1;0;0;0;0;0;0;0
2021-04-19;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;41818;78;33.51;137.93;4;4;0;0
2021-06-12;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;3774;5;1.05;0;0;0;0;0
2022-03-28;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;157720;148;105.5622;514.48;9;9;0;0
2021-02-22;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-07-22;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;8611;94;31.96;435.44;10;12;0;0
2021-05-17;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;56524;141;59.22;167.26;1;1;0;0
2021-11-24;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;3178;2;5.0796;192.79;3;4;0;0
2021-08-20;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Tablet;USD;5304;41;8.5917;36.97;1;1;0;0
2021-12-14;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;1143;1;0.6855;375.65;10;12;0;0
2021-07-31;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;14761;27;20.9832;692.03;10;13;0;0
2022-02-17;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;47776;197;78.8;120.86;4;4;0;0
2021-10-27;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;2991;24;9.1769;672.62;6;11;0;0
2021-09-20;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Other;USD;0;0;0;0;0;0;0;0
2021-10-18;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Other;USD;0;0;0;0;0;0;0;0
2022-01-09;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Tablet;USD;6824;58;13.4412;196.79;4;5;0;0
2022-03-13;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;1362;0;0.4706;65.96;1;1;0;0
2022-03-17;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;1552;0;0.8661;0;0;0;0;0
2021-12-10;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;964;2;0.6;0;0;0;0;0
2022-03-29;309112;Commerce Audience/Lapsed Buyers;64410;Nuts US;0;;290293;Commerce Audience/Lapsed Buyers;Desktop;USD;38;0;0.0237;0;0;0;0;0
2021-05-24;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;446;0;0;0;0;0;0;0
2022-03-22;306129;Similar Audience & Lapsed Users;64410;Nuts US;0;;287853;Similar Audience & Lapsed Users;Tablet;USD;8653;110;21.1062;351.96;6;7;0;0
2021-07-22;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;10;0;0;0;0;0;0;0
2021-07-02;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;6;1;0.3;0;0;0;0;0
2021-07-06;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;27;0;0;0;0;0;0;0
2021-04-08;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Smartphone;USD;58343;343;44.59;0;0;1;0;0
2022-03-28;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;1195;32;9.6;0;0;0;0;0
2022-03-16;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;141;1;0.3;0;0;0;0;0
2022-03-14;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;;USD;0;0;0;0;0;0;0;0
2021-12-27;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;CTV;USD;40;1;0.3;0;0;0;0;0
2022-01-20;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;CTV;USD;14;0;0;0;0;0;0;0
2022-04-06;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;CTV;USD;3;0;0;0;0;0;0;0
2021-11-03;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Tablet;USD;1211;5;1.0926;0;0;0;0;0
2022-01-26;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Tablet;USD;14051;123;14.6124;73.93;2;2;0;0
2022-04-19;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Desktop;USD;105212;123;122.3952;134.83;3;3;0;0
2021-03-05;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-11-01;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;CTV;USD;3;0;0;0;0;0;0;0
2021-11-13;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;CTV;USD;46;0;0;0;0;0;0;0
2021-11-21;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;CTV;USD;1;0;0;0;0;0;0;0
2021-09-17;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Tablet;USD;611;4;1.4;0;0;0;0;0
2021-10-15;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;100630;868;390.6;962.88;20;29;0;0
2021-04-25;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Tablet;USD;541;9;2.9046;0;0;0;0;0
2021-03-26;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Other;USD;0;0;0;0;0;0;0;0
2022-04-04;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;;USD;0;0;0;0;0;0;0;0
2021-07-05;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Tablet;USD;311;1;0.15;0;0;0;0;0
2022-03-24;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;59202;784;270.1477;554.54;10;12;0;0
2021-05-31;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Desktop;USD;25425;104;57.1859;552.38;12;13;0;0
2021-12-11;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;8016;62;34.2788;253.11;5;5;0;0
2021-04-06;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Tablet;USD;2469;13;3.76;0;0;0;0;0
2022-03-07;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Unknown;USD;100;0;0.1314;0;0;0;0;0
2021-04-04;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;78;1;0.23;0;0;0;0;0
2022-03-19;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;;USD;0;0;0;0;0;0;0;0
2021-07-28;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Other;USD;0;0;0;0;0;0;0;0
2021-07-22;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Unknown;USD;2;0;0;0;0;0;0;0
2022-02-15;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;;USD;0;0;0;0;0;0;0;0
2021-02-21;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;2290;37;3.7;199.65;6;8;0;0
2022-01-01;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Unknown;USD;15;0;0;0;0;0;0;0
2021-03-25;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;20292;232;52.88;459.28;9;12;0;0
2022-01-27;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Smartphone;USD;46440;597;202.5688;2825.2;45;52;0;0
2021-08-30;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Unknown;USD;3;0;0;0;0;0;0;0
2022-03-07;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Tablet;USD;149;0;0.0375;0;0;0;0;0
2021-11-06;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Unknown;USD;4;0;0;0;0;0;0;0
2021-07-07;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2022-01-01;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;24;1;0.3;0;0;0;0;0
2021-10-21;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;CTV;USD;2;0;0;0;0;0;0;0
2022-01-31;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;;USD;0;0;0;0;0;0;0;0
2021-12-19;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Smartphone;USD;29238;185;65.0846;184.8;4;5;0;0
2021-11-14;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;39;10;4;0;0;1;0;0
2021-08-25;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;0;0;0;0;0;0;0;0
2021-03-16;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Desktop;USD;3;0;0;0;0;0;0;0
2021-06-17;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Other;USD;0;0;0;0;0;0;0;0
2021-04-13;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Desktop;USD;832;1;0.8036;0;0;0;0;0
2021-06-16;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Smartphone;USD;38;0;0.0104;0;0;0;0;0
2022-04-17;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;;USD;0;0;0;0;0;0;0;0
2021-02-21;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;5190;28;2.8;0;0;0;0;0
2022-03-26;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;1;0;0.0003;0;0;0;0;0
2021-01-13;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;48;0;0.0006;0;0;0;0;0
2021-03-14;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;0;0;0;0;0;0;0;0
2022-03-30;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;CTV;USD;6;0;0.0042;0;0;0;0;0
2021-04-13;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Other;USD;118;1;0.0308;0;0;0;0;0
2021-06-11;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;3;0;0;0;0;0;0;0
2022-02-08;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;17653;126;18.9;9.98;1;3;0;0
2022-03-24;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;153915;1740;974.4158;750.6;17;18;0;0
2022-02-20;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;1136;3;1.569;0;0;0;0;0
2021-10-29;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Smartphone;USD;10019;34;21.9409;0;0;0;0;0
2021-09-08;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Other;USD;0;0;0;0;0;0;0;0
2022-02-14;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2022-01-17;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Desktop;USD;1620;4;0.4;0;0;0;0;0
2022-04-19;306129;Similar Audience & Lapsed Users;64410;Nuts US;0;;287853;Similar Audience & Lapsed Users;;USD;0;0;0;0;0;0;0;0
2022-04-19;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Unknown;USD;1;0;0.0004;0;0;0;0;0
2022-02-08;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Unknown;USD;1;0;0.0005;0;0;0;0;0
2021-11-12;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;1636;5;2.1436;0;0;0;0;0
2022-01-24;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Other;USD;0;0;0;0;0;0;0;0
2021-12-16;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;20;1;0.3;0;0;0;0;0
2021-12-24;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;14;1;0.2;0;0;0;0;0
2021-03-05;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;6234;15;1.8;0;0;0;0;0
2021-08-10;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Desktop;USD;12;0;0;0;0;0;0;0
2021-08-27;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;8;0;0;0;0;0;0;0
2022-02-01;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Smartphone;USD;16894;141;20.0993;0;0;0;0;0
2022-03-05;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;865;0;0.2568;0;0;0;0;0
2021-07-24;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Unknown;USD;1;0;0;0;0;0;0;0
2022-02-01;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;78111;67;30.6128;261.15;6;6;0;0
2021-05-29;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;4126;15;4.3647;234.85;4;5;0;0
2022-04-20;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;;USD;0;0;0;0;0;0;0;0
2021-06-13;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;18977;224;73.92;410.62;11;13;0;0
2021-06-23;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;23628;47;23.5;104.9;2;2;0;0
2021-07-01;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;7999;17;5.78;204.65;4;4;0;0
2021-04-20;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;11;0;0;0;0;0;0;0
2021-04-24;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;27;0;0;0;0;0;0;0
2021-09-06;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Unknown;USD;3;0;0.0062;0;0;0;0;0
2021-09-18;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Tablet;USD;368;8;0.9086;0;0;1;0;0
2021-05-17;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;958;7;1.1475;121.88;3;4;0;0
2021-08-14;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2022-01-08;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;299;0;0.0663;17.96;1;1;0;0
2022-02-26;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Tablet;USD;7466;49;23.3497;613.34;11;11;0;0
2022-02-06;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Tablet;USD;11420;74;25.6031;395.54;7;11;0;0
2021-03-22;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Tablet;USD;4049;50;21.3837;43.92;2;4;0;0
2021-08-09;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;47529;105;69.0677;1472.57;20;21;0;0
2021-07-06;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Other;USD;0;0;0;0;0;0;0;0
2022-04-11;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;1;2;0.0051;0;0;0;0;0
2021-05-22;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;135;3;0.63;0;0;0;0;0
2022-02-06;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-03-03;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Desktop;USD;167;1;0.13;0;0;0;0;0
2022-03-09;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;0;0;0;0;0;0;0;0
2021-10-29;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Other;USD;0;0;0;0;0;0;0;0
2022-03-18;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;290;0;0;0;0;0;0;0
2021-11-26;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;293;0;0;0;0;0;0;0
2021-12-16;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;79;3;1.05;0;0;0;0;0
2021-12-20;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;352;17;5.95;0;0;0;0;0
2021-04-21;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Unknown;USD;2;0;0.0009;0;0;0;0;0
2021-08-10;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;198;0;0;0;0;0;0;0
2022-02-08;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Unknown;USD;45;0;0.1231;0;0;0;0;0
2021-06-23;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;7;0;0;0;0;0;0;0
2021-08-08;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Smartphone;USD;748;1;0.04;0;0;0;0;0
2022-03-07;306129;Similar Audience & Lapsed Users;64410;Nuts US;0;;287853;Similar Audience & Lapsed Users;CTV;USD;1;0;0.0011;0;0;0;0;0
